고유 번호,지침_원문,지침,오류 유형,디바이스,문제점 및 개선 방안,점검/문구 사용 시 주의사항,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"입력 오류 발생 시, 오류 원인 및 내용을 적절한 설명 텍스트로 알려주지 않거나 적절하지 않은 경우",공통,어떤 항목에서 오류가 발생했는지에 관한 정확한 정보를 오류 메시지로 알려주어야 함,,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"입력 오류 발생 시, 오류 원인 및 내용을 적절한 설명 텍스트로 알려주지 않거나 적절하지 않은 경우",공통,"오류가 있는 항목을 건너뛰고 다른 항목에 대한 유효성 검증을 먼저 수행하고 있어 사용자에게 혼동을 줌
유효성 검증이 순차적으로 수행될 수 있도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"입력 오류 발생 시, 오류 원인 및 내용을 적절한 설명 텍스트로 알려주지 않거나 적절하지 않은 경우",공통,"사용자가 입력해야 하는 값에 대한 사전 설명을 제공하지 않음
텍스트, placeholder, title 속성 등을 사용하여 입력 서식에 대한 정보를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"입력 오류 발생 시, 오류 원인 및 내용을 적절한 설명 텍스트로 알려주지 않거나 적절하지 않은 경우",공통,"사용자가 입력해야 하는 값에 대한 사전 설명을 입력 폼 이후에 제공하고 있어 스크린리더 유저는 사전 설명이 있음을 인지하기 어려움
마크업 위치를 수정하여 입력 폼보다 사전 설명이 먼저 마크업 되도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"입력 오류 발생 시, 정정할 수 있는 수단을 제공하지 않은 경우",공통,"중요한 서식 제출 시 재확인 절차를 제공하지 않아 사용자가 오류를 정정할 수 없게 됨
지금까지 입력한 내용들을 요약해서 확인하는 절차를 추가하는 등 취소할 수 있는 기회를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,"오류 정보 확인 시, 해당 입력 서식으로 초점이 이동하지 않는 경우",공통,"제출 버튼을 실행한 후에 오류 메시지를 제공하는 경우, 사용자가 확인 버튼을 누른 후에 초점을 오류 항목으로 이동시켜 빠르게 오류를 수정할 수 있도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
28,(오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,28. (오류 정정) 입력 오류를 정정할 수 있는 방법을 제공해야 한다.,입력 오류 발생 시 입력 내용이 모두 사라지는 경우,공통,어떤 값을 잘못 입력하거나 선택하여 오류가 발생했는지 확인할 수 있도록 입력 내용을 삭제하지 않아야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,"스크린 리더 사용자가 입력서식의 용도를 확인할 수 있도록 <label>, title, aria-label, aria-labelledby 중 1가지 방식을 이용하여 이름/설명을 제공해야 함",aria-labeledby 속성은 우선순위가 낮고 센스리더에서 호환이 잘 되지 않으므로 PC웹 진단에서는 문구에서 삭제해야 함,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,"<label>을 입력 서식과 적절하게 연결하였으나 부적절한 스타일을 적용하여 스크린 리더에서 입력 서식의 이름을 확인할 수 없음
해당 스타일을 삭제하고 적절한 방식으로 레이블을 숨겨야 함",,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,입력 서식의 이름/ 입력 서식에 대한 설명을 정확한 내용으로 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,입력 서식의 이름/ 입력 서식에 대한 설명이 실제 용도와는 다르게 제공되고 있으므로 적절한 내용으로 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,입력 서식의 레이블은 웹문서의 주언어 속성과 일치하는 언어로 제공하여 스크린 리더 사용자들이 콘텐츠를 쉽게 이해할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>, <textarea>, <select> 요소에 1:1 대응하는 <label>요소 또는 title 속성을 제공하지 않거나 설명이 적절하지 않은 경우",공통,"placeholder 속성값은 입력 서식의 여러 가지 속성, 연결된 레이블에 따라 스크린 리더가 무시할 수 있으므로 입력 서식의 대체 수단이 될 수 없음
<label>, title, aria-label 중 1가지 방식을 이용하여 입력 서식의 이름/설명을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,<label> 텍스트가 존재함에도 불구하고 <label> 생략 후 title 속성만 사용한 경우,공통,입력 서식의 이름/설명으로 활용 가능한 텍스트가 있는 경우에는 <label>을 활용해야 함,최근에 잘 사용하지 않음,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>의 id와 <label>의 for가 다르거나, 페이지 안에 같은 id가 있는 경우",공통,레이블 요소의 for 속성값이 잘못된 입력서식 id 값을 참조하고 있으므로 확인 후 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>의 id와 <label>의 for가 다르거나, 페이지 안에 같은 id가 있는 경우",공통,입력 서식에 id 속성 및 속성값이 부여되지 않아 입력 서식에 상응하는 레이블 요소의 for 속성이 연결되지 못하고 있으므로 확인 후 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
29,(레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,29. (레이블 제공) 사용자 입력에는 대응하는 레이블을 제공해야 한다.,"<input>의 id와 <label>의 for가 다르거나, 페이지 안에 같은 id가 있는 경우",공통,입력 서식에 레이블을 제공하기 위해 선언된 id 속성값이 여러 항목에서 중복되고 있으므로 점검 후에 적절한 값으로 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
30,(접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,30. (접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,"사용자 인증 과정에서 인지 기능 테스트(로그인을 위한 비밀번호 입력, 터치스크린 화면의 패턴 인식, 임의의 문자열 기억, 특정 객체를 포함한 이미지 찾기, 퍼즐 풀기 등)에 의존할 때, 인지 기능 테스트에 의존하지 않는 인증방식을 함께 제공하지 않은 경우",공통,"사용자의 계정을 아이디로 입력 받고 있어 인지 기능이 저하된 사용자는 로그인 동작을 수행하지 못할 수 있음
1) 아이디 대신 이메일 주소를 계정으로 사용하거나
2) 사용자 에이전트에서 계정과 비밀번호가 저장될 수 있도록 로그인 폼을 구성하거나
3) 아이디에 대한 별도의 저장 기능을 제공해야 함","아이디, 비밀번호 로그인",,,,,,,,,,,,,,,,,,,,,,
30,(접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,30. (접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,"사용자 인증 과정에서 인지 기능 테스트(로그인을 위한 비밀번호 입력, 터치스크린 화면의 패턴 인식, 임의의 문자열 기억, 특정 객체를 포함한 이미지 찾기, 퍼즐 풀기 등)에 의존할 때, 인지 기능 테스트에 의존하지 않는 인증방식을 함께 제공하지 않은 경우",공통,"비밀번호 저장 기능을 사용할 수 있도록 하거나 인증 번호 입력 필드에 복사 및 붙여 넣기가 가능하도록 구현하여, 사용자가 인지 기능을 사용하지 않고도 인증을 수행할 수 있도록 해야 함","아이디, 비밀번호 로그인",,,,,,,,,,,,,,,,,,,,,,
30,(접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,30. (접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,"사용자 인증 과정에서 인지 기능 테스트(로그인을 위한 비밀번호 입력, 터치스크린 화면의 패턴 인식, 임의의 문자열 기억, 특정 객체를 포함한 이미지 찾기, 퍼즐 풀기 등)에 의존할 때, 인지 기능 테스트에 의존하지 않는 인증방식을 함께 제공하지 않은 경우",Mobile,"휴대폰으로 보내진 인증번호를 기억하거나 전사하는 인증 방법을 사용하고 있음
인증 과정에서 복잡한 인지 기능을 사용하지 않도록 다음 중 1개의 방법으로 인증 방식을 제공해야 함
1) 이메일로 인증번호를 전송하고, 인증 번호 입력 필드에 복사 및 붙여 넣기가 가능하도록 구현
2) 소유 기반 인증이나 생체 기반 인증 방식으로 인증할 수 있는 수단을 제공",,,,,,,,,,,,,,,,,,,,,,,
30,(접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,30. (접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,"사용자 인증 과정에서 인지 기능 테스트(로그인을 위한 비밀번호 입력, 터치스크린 화면의 패턴 인식, 임의의 문자열 기억, 특정 객체를 포함한 이미지 찾기, 퍼즐 풀기 등)에 의존할 때, 인지 기능 테스트에 의존하지 않는 인증방식을 함께 제공하지 않은 경우",공통,"인증 번호 입력 필드에 복사 및 붙여 넣기가 가능하도록 구현하여, 사용자가 인지 기능을 사용하지 않고도 인증을 수행할 수 있도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
30,(접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,30. (접근 가능한 인증) 인증 과정은 인지 기능 테스트에만 의존해서는 안 된다.,"사용자 인증 과정에서 인지 기능 테스트(로그인을 위한 비밀번호 입력, 터치스크린 화면의 패턴 인식, 임의의 문자열 기억, 특정 객체를 포함한 이미지 찾기, 퍼즐 풀기 등)에 의존할 때, 인지 기능 테스트에 의존하지 않는 인증방식을 함께 제공하지 않은 경우",공통,"자동가입방지 확인을 통과하기 위한 인증을 인지 기능이 필요한 콘텐츠(퀴즈, CAPCHA)로 제공하고 있음
소유 기반 인증이나 생체 기반 인증 방식으로 인증할 수 있는 수단을 제공해야 함","이미 사용자 자신에게 익숙하여 별도의 인지적인 노력을 필요로 하지 않는 사용자의 이름이나 이메일 주소, 전화번호는 인지 기능 테스트로 간주하지 않는다",,,,,,,,,,,,,,,,,,,,,,
31,(반복 입력 정보) 반복되는 입력 정보는 자동 입력 또는 선택 입력할 수 있어야 한다.,31. (반복 입력 정보) 반복되는 입력 정보는 자동 입력 또는 선택 입력할 수 있어야 한다.,반복되는 입력 정보에 대한 자동 입력 또는 선택 입력 기능을 제공하지 않은 경우,공통,"사용자가 동일한 입력 값을 반복적으로 입력하도록 구현하여 입력에 어려움이 있는 사용자에게 불편함이 있음
동일 입력값을 생략하거나 시스템에서 자동으로 입력하도록 구현해야 함",하나의 연속된 과업 플로에서 입력하는 동일한 정보에 해당함,,,,,,,,,,,,,,,,,,,,,,
31,(반복 입력 정보) 반복되는 입력 정보는 자동 입력 또는 선택 입력할 수 있어야 한다.,31. (반복 입력 정보) 반복되는 입력 정보는 자동 입력 또는 선택 입력할 수 있어야 한다.,반복되는 입력 정보에 대한 자동 입력 또는 선택 입력 기능을 제공하지 않은 경우,공통,"사용자가 동일한 입력 값을 반복적으로 입력하도록 구현하여 입력에 어려움이 있는 사용자에게 불편함이 있음
사용자 개인정보는 선택적으로 저장하여 활용할 수 있도록 구현해야 함 (예: autocomplete 속성 사용)","First Name, Last Name, 휴대폰 번호 같은 개인정보",,,,,,,,,,,,,,,,,,,,,,
32,"(마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.","32. (마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.",태그의 열고 닫음 오류,공통,누락된 여는 태그를 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
32,"(마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.","32. (마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.",태그의 열고 닫음 오류,공통,누락된 닫는 태그를 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
32,"(마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.","32. (마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.",태그의 중첩 오류,공통,태그의 포함 관계를 적절하게 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
32,"(마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.","32. (마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.",중복 선언된 속성 오류,공통,같은 속성이 여러 번 선언되어 있으므로 삭제 해야 함,,,,,,,,,,,,,,,,,,,,,,,
32,"(마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.","32. (마크업 오류 방지) 마크업 언어의 요소는 열고 닫음, 중첩 관계 및 속성 선언에 오류가 없어야 한다.",한 페이지 안에 동일한 ID 값이 존재하는 경우,공통,한 페이지에서 id 값은 중복되지 않아야 하므로 점검 후 적절한 값으로 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
33,(웹 애플리케이션 접근성 준수) 콘텐츠에 포함된 웹 애플리케이션은 접근성이 있어야 한다.,33. (웹 애플리케이션 접근성 준수) 콘텐츠에 포함된 웹 애플리케이션은 접근성이 있어야 한다.,웹 애플리케이션이 자체적인 접근성이 없으며 사용자가 선택할 수 있는 대체 콘텐츠가 존재하지 않거나 적절하지 않게 제공한 경우,공통,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
